Date,Type,S0,K,T,r,sigma,Close Price,LTP,MC Price,MC StdErr,Error vs Close,Error vs LTP,Percent Error vs Close,Percent Error vs LTP
2025-11-24,PE,25959.5,26100.0,22.0,0.1,0.0746378836765238,273.65,286.0,191.06238996633334,9.779672675658789,-82.58761003366664,-94.93761003366666,-30.180014629514577,-33.19496854324009
2025-11-24,PE,25959.5,25450.0,22.0,0.1,0.0746378836765238,79.95,80.8,23.484216418658235,3.028387975469594,-56.46578358134177,-57.31578358134176,-70.62637095852628,-70.93537571948238
2025-11-24,PE,25959.5,25700.0,22.0,0.1,0.0746378836765238,133.9,139.4,57.61878972432523,4.868837292638985,-76.28121027567477,-81.78121027567477,-56.96879034777802,-58.66657839001059
2025-11-24,PE,25959.5,26500.0,22.0,0.1,0.0746378836765238,501.9,511.6,398.85095488043737,13.55049291099971,-103.0490451195626,-112.74904511956265,-20.531788228643677,-22.038515465121705
2025-11-24,PE,25959.5,25550.0,22.0,0.1,0.0746378836765238,98.95,102.3,42.460739110275654,4.4243948078674995,-56.48926088972435,-59.83926088972434,-57.088692157376805,-58.4939011629759
2025-11-24,PE,25959.5,24800.0,22.0,0.1,0.0746378836765238,23.0,23.5,0.28177004672399364,0.1787597751871647,-22.718229953276005,-23.218229953276005,-98.77491284033046,-98.80097852457874
2025-11-24,PE,25959.5,25100.0,22.0,0.1,0.0746378836765238,41.1,42.6,3.222470620072044,1.001800451894944,-37.87752937992796,-39.37752937992796,-92.15943888060329,-92.4355149763567
2025-11-24,PE,25959.5,25950.0,22.0,0.1,0.0746378836765238,216.0,226.25,120.86408266279055,7.635456424839167,-95.13591733720945,-105.38591733720945,-44.044406174634005,-46.579410977772135
2025-11-24,CE,25959.5,26600.0,22.0,0.1,0.0746378836765238,96.85,89.0,85.73464485039399,6.595684037049298,-11.115355149606003,-3.265355149606009,-11.476876767791435,-3.66893837034383
2025-11-24,CE,25959.5,27600.0,22.0,0.1,0.0746378836765238,8.8,6.65,1.813495964767652,0.9345559426266282,-6.986504035232349,-4.836504035232348,-79.39209130945851,-72.72938398845636
2025-11-24,PE,25959.5,24000.0,22.0,0.1,0.0746378836765238,8.15,8.05,0.0,0.0,-8.15,-8.05,-100.0,-100.0
2025-11-24,PE,25959.5,25500.0,22.0,0.1,0.0746378836765238,86.75,91.0,31.57492089407,3.6585513579147193,-55.175079105929996,-59.425079105929996,-63.60239666389624,-65.3022847317912
2025-11-24,CE,25959.5,25650.0,22.0,0.1,0.0746378836765238,581.9,581.9,604.9651177831583,15.789263705554255,23.06511778315837,23.06511778315837,3.963759715270385,3.963759715270385
2025-11-24,PE,25959.5,26200.0,22.0,0.1,0.0746378836765238,314.75,323.6,223.23383781065792,10.462604792076132,-91.51616218934208,-100.3661621893421,-29.07582595372266,-31.015501294605098
2025-11-24,CE,25959.5,26450.0,22.0,0.1,0.0746378836765238,132.55,130.15,127.59839371510348,8.364298616919768,-4.951606284896528,-2.551606284896522,-3.735651667217297,-1.9605119361479229
2025-11-25,CE,25884.8,26350.0,21.0,0.1,0.0748704966832828,117.4,107.9,114.6336569769463,7.514968017682896,-2.7663430230537074,6.733656976946293,-2.356339883350688,6.240645947123533
2025-11-25,PE,25884.8,25000.0,21.0,0.1,0.0748704966832828,30.0,29.7,3.0351918399550257,1.0011309693465062,-26.964808160044974,-26.664808160044974,-89.88269386681658,-89.78049885537028
2025-11-25,CE,25884.8,26450.0,21.0,0.1,0.0748704966832828,88.5,80.0,105.21000766678353,7.787592807898805,16.710007666783525,25.210007666783525,18.881364595235624,31.51250958347941
2025-11-25,PE,25884.8,25200.0,21.0,0.1,0.0748704966832828,44.6,45.95,13.228186086272013,2.1033333343955913,-31.37181391372799,-32.72181391372799,-70.34038994109414,-71.21178218439171
2025-11-25,CE,25884.8,27850.0,21.0,0.1,0.0748704966832828,3.8,3.8,0.5007957444112656,0.3369270670934199,-3.299204255588734,-3.299204255588734,-86.82116462075616,-86.82116462075616
2025-11-25,CE,25884.8,26050.0,21.0,0.1,0.0748704966832828,237.3,230.0,246.9217079116261,10.478258640108194,9.621707911626089,16.9217079116261,4.05465988690522,7.357264309402653
2025-11-25,CE,25884.8,25000.0,21.0,0.1,0.0748704966832828,1050.05,1050.05,1077.4107812905186,17.580860734560787,27.360781290518617,27.360781290518617,2.6056646150677225,2.6056646150677225
2025-11-25,CE,25884.8,26700.0,21.0,0.1,0.0748704966832828,42.9,37.05,38.03323749734659,4.123916709825953,-4.866762502653408,0.9832374973465932,-11.344434738119833,2.653812408492829
2025-11-25,CE,25884.8,26800.0,21.0,0.1,0.0748704966832828,30.45,27.0,21.870120536961924,2.988152733009306,-8.579879463038075,-5.129879463038076,-28.176944049386126,-18.999553566807688
2025-11-25,PE,25884.8,25450.0,21.0,0.1,0.0748704966832828,80.75,85.4,35.533729457361346,4.056707369745514,-45.216270542638654,-49.86627054263866,-55.99538147695189,-58.39141749723497
2025-11-25,PE,25884.8,26150.0,21.0,0.1,0.0748704966832828,328.25,326.75,258.127926684156,10.880980778150953,-70.12207331584398,-68.62207331584398,-21.36239857299131,-21.001399637595707
2025-11-25,PE,25884.8,25350.0,21.0,0.1,0.0748704966832828,64.0,62.75,23.536368170448288,2.952813599001369,-40.463631829551716,-39.213631829551716,-63.22442473367455,-62.49184355307046
2025-11-25,CE,25884.8,27100.0,21.0,0.1,0.0748704966832828,13.6,12.0,10.238693363848691,2.162832668557086,-3.3613066361513084,-1.7613066361513088,-24.715489971700798,-14.677555301260906
2025-11-25,CE,25884.8,26100.0,21.0,0.1,0.0748704966832828,213.95,206.0,207.19228288166346,10.14776958171888,-6.757717118336529,1.1922828816634592,-3.1585497164461462,0.5787780978948831
2025-11-25,CE,25884.8,25700.0,21.0,0.1,0.0748704966832828,446.05,436.1,480.8499984137524,13.69379438310313,34.799998413752405,44.749998413752394,7.801815584296022,10.261407570225266
2025-11-25,PE,25884.8,27800.0,21.0,0.1,0.0748704966832828,1600.0,1600.0,1684.5644012088183,17.601744489489633,84.56440120881825,84.56440120881825,5.285275075551141,5.285275075551141
2025-11-25,PE,25884.8,25900.0,21.0,0.1,0.0748704966832828,213.55,211.0,125.78605642283367,7.530352587702274,-87.76394357716634,-85.21394357716633,-41.09760879286647,-40.385755249841864
2025-11-25,CE,25884.8,25900.0,21.0,0.1,0.0748704966832828,319.2,310.0,354.272574905533,13.243977300660768,35.07257490553303,44.27257490553302,10.987648779928895,14.281475775978395
2025-11-25,CE,25884.8,26250.0,21.0,0.1,0.0748704966832828,149.65,143.7,165.8414724188418,9.13398510358314,16.191472418841784,22.1414724188418,10.819560587264807,15.408122768853028
2025-11-25,CE,25884.8,26850.0,21.0,0.1,0.0748704966832828,26.3,26.2,23.12905111598879,3.2541247348472813,-3.17094888401121,-3.0709488840112087,-12.056839863160494,-11.721178946607667
2025-11-25,PE,25884.8,24650.0,21.0,0.1,0.0748704966832828,15.65,15.95,1.0594871021188266,0.45808182006954173,-14.590512897881174,-14.890512897881173,-93.23011436345799,-93.35744763561864
2025-11-25,PE,25884.8,25850.0,21.0,0.1,0.0748704966832828,192.7,195.95,134.77373468355987,8.271187336627227,-57.92626531644012,-61.17626531644012,-30.060334881390826,-31.220344637121777
2025-11-25,PE,25884.8,26250.0,21.0,0.1,0.0748704966832828,387.25,394.0,307.10416351821635,11.915592466500298,-80.14583648178365,-86.89583648178365,-20.696148865534838,-22.05478083294001
2025-11-25,CE,25884.8,26200.0,21.0,0.1,0.0748704966832828,171.9,169.15,176.87803721812506,9.108290600987594,4.978037218125053,7.728037218125053,2.895891342713818,4.56874798588534
2025-11-25,CE,25884.8,27700.0,21.0,0.1,0.0748704966832828,3.25,2.85,0.6715997189918866,0.40126869592157915,-2.5784002810081135,-2.1784002810081136,-79.33539326178811,-76.43509757923205
2025-11-25,PE,25884.8,26200.0,21.0,0.1,0.0748704966832828,366.6,372.05,281.04426537739766,11.03070461254362,-85.55573462260236,-91.00573462260235,-23.337625374414174,-24.46061943894701
2025-11-25,CE,25884.8,26600.0,21.0,0.1,0.0748704966832828,56.25,51.35,67.98415103225803,5.867670484495365,11.734151032258026,16.634151032258025,20.86071294623649,32.39367289631553
2025-11-25,CE,25884.8,25950.0,21.0,0.1,0.0748704966832828,290.9,289.0,318.5159330603281,11.972138986613633,27.615933060328132,29.51593306032811,9.493273654289492,10.21312562641111
2025-11-25,PE,25884.8,25600.0,21.0,0.1,0.0748704966832828,111.45,113.85,55.93121784245492,4.983092179857552,-55.51878215754508,-57.918782157545074,-49.81496828851061,-50.872887270571
2025-11-25,PE,25884.8,26050.0,21.0,0.1,0.0748704966832828,281.95,283.0,195.86732950690163,9.504133160794193,-86.08267049309836,-87.13267049309837,-30.531183008724373,-30.788929502861617
2025-11-25,CE,25884.8,25650.0,21.0,0.1,0.0748704966832828,570.2,570.2,502.49263570452797,14.628530492735065,-67.70736429547208,-67.70736429547208,-11.87431853656122,-11.87431853656122
2025-11-25,CE,25884.8,25800.0,21.0,0.1,0.0748704966832828,377.5,371.0,402.8594971035754,13.158033981849092,25.359497103575393,31.859497103575393,6.717747577106064,8.587465526570186
2025-11-25,PE,25884.8,26500.0,21.0,0.1,0.0748704966832828,563.8,566.75,472.3439907021853,14.32602029780392,-91.45600929781466,-94.4060092978147,-16.22135673959111,-16.657434371030387
2025-11-25,CE,25884.8,27150.0,21.0,0.1,0.0748704966832828,13.7,13.5,6.9740200050875725,1.513390527698879,-6.725979994912427,-6.5259799949124275,-49.09474448841188,-48.34059255490687
2025-11-25,CE,25884.8,27600.0,21.0,0.1,0.0748704966832828,5.95,4.4,1.7513309752240223,0.7783298718815147,-4.1986690247759775,-2.648669024775978,-70.56586596262147,-60.19702329036314
2025-11-25,PE,25884.8,25800.0,21.0,0.1,0.0748704966832828,173.05,175.0,111.84433267614628,7.21503655741393,-61.20566732385373,-63.15566732385372,-35.36877626342313,-36.08895275648784
2025-11-25,PE,25884.8,25300.0,21.0,0.1,0.0748704966832828,57.05,58.05,21.302367703739467,2.9822109101170065,-35.747632296260534,-36.747632296260534,-62.66017930983442,-63.30341480837301
2025-11-25,PE,25884.8,26000.0,21.0,0.1,0.0748704966832828,257.25,255.5,160.9526431636909,8.47015498617026,-96.29735683630909,-94.54735683630909,-37.43337486348264,-37.00483633515033
2025-11-25,CE,25884.8,25600.0,21.0,0.1,0.0748704966832828,601.55,601.55,557.7927435809821,14.765919508578442,-43.757256419017835,-43.757256419017835,-7.274084684401602,-7.274084684401602
2025-11-25,CE,25884.8,26150.0,21.0,0.1,0.0748704966832828,193.7,188.9,214.89760529273852,10.165030301795573,21.19760529273853,25.997605292738513,10.943523641062741,13.762628529771579
2025-11-25,CE,25884.8,26300.0,21.0,0.1,0.0748704966832828,133.8,122.9,136.69397680592257,8.013028388260725,2.893976805922563,13.793976805922568,2.16291241100341,11.223740281466695
2025-11-25,CE,25884.8,26750.0,21.0,0.1,0.0748704966832828,37.35,36.6,40.29034296787015,4.622052702556327,2.9403429678701514,3.6903429678701514,7.872404197778183,10.082904283798227
2025-11-25,CE,25884.8,27950.0,21.0,0.1,0.0748704966832828,4.4,4.4,0.0,0.0,-4.4,-4.4,-100.0,-100.0
2025-11-25,PE,25884.8,24900.0,21.0,0.1,0.0748704966832828,23.6,23.15,2.8232917486288907,1.114902380015015,-20.77670825137111,-20.32670825137111,-88.03689937021657,-87.8043552974994
2025-11-25,PE,25884.8,26400.0,21.0,0.1,0.0748704966832828,494.3,505.0,382.6820417109991,12.659662708653537,-111.61795828900091,-122.3179582890009,-22.58101523143858,-24.221377879010078
2025-11-25,PE,25884.8,25950.0,21.0,0.1,0.0748704966832828,233.55,235.0,151.6457914100079,8.419358190971284,-81.90420858999212,-83.35420858999211,-35.06923938770804,-35.469875995741326
2025-11-25,PE,25884.8,25550.0,21.0,0.1,0.0748704966832828,99.8,102.45,42.83924641694991,4.419255817410925,-56.960753583050085,-59.61075358305009,-57.07490338982974,-58.18521579604694
2025-11-25,PE,25884.8,25500.0,21.0,0.1,0.0748704966832828,90.05,89.05,36.13303995222546,3.8045128519717397,-53.91696004777454,-52.91696004777454,-59.87446979208721,-59.423874281610935
2025-11-25,PE,25884.8,24500.0,21.0,0.1,0.0748704966832828,11.8,12.75,0.3082611900881635,0.30826119008816344,-11.491738809911837,-12.441738809911836,-97.38761703315116,-97.5822651757791
2025-11-25,PE,25884.8,24700.0,21.0,0.1,0.0748704966832828,16.75,15.3,1.2185063214676437,0.6013618071127252,-15.531493678532357,-14.081493678532357,-92.72533539422302,-92.03590639563632
2025-11-25,CE,25884.8,27300.0,21.0,0.1,0.0748704966832828,8.0,7.2,2.8990356945827718,1.1114644027678247,-5.100964305417229,-4.300964305417228,-63.762053817715355,-59.73561535301706
2025-11-25,CE,25884.8,26000.0,21.0,0.1,0.0748704966832828,262.6,260.1,290.1188575744493,11.933060268448479,27.51885757444927,30.01885757444927,10.479382168487916,11.541275499596027
2025-11-25,PE,25884.8,25700.0,21.0,0.1,0.0748704966832828,141.2,142.8,74.94230554562289,5.718971545340664,-66.2576944543771,-67.85769445437712,-46.92471278638605,-47.51939387561423
2025-11-25,CE,25884.8,27000.0,21.0,0.1,0.0748704966832828,18.15,16.45,11.807269462205422,2.179932640268044,-6.342730537794576,-4.642730537794577,-34.94617376195359,-28.223285944039983
2025-11-25,CE,25884.8,27900.0,21.0,0.1,0.0748704966832828,3.0,2.65,0.010162388341168713,0.010162388341168713,-2.989837611658831,-2.639837611658831,-99.66125372196105,-99.61651364750307
2025-11-25,CE,25884.8,25750.0,21.0,0.1,0.0748704966832828,413.3,405.0,435.85982639448287,13.526219329797042,22.559826394482855,30.859826394482866,5.458462713400158,7.619710220859967
2025-11-25,PE,25884.8,24750.0,21.0,0.1,0.0748704966832828,17.65,17.65,1.162977603586977,0.6874922983266163,-16.48702239641302,-16.48702239641302,-93.41089176437973,-93.41089176437973
2025-11-25,CE,25884.8,26550.0,21.0,0.1,0.0748704966832828,65.5,59.65,60.041923912195394,5.124809171243032,-5.458076087804606,0.391923912195395,-8.332940592068102,0.6570392492797905
2025-11-25,CE,25884.8,27200.0,21.0,0.1,0.0748704966832828,10.15,8.6,9.250097882133504,2.445878143821394,-0.8999021178664961,0.6500978821335046,-8.866030717896512,7.559277699226798
2025-11-25,PE,25884.8,24000.0,21.0,0.1,0.0748704966832828,7.05,6.75,0.0,0.0,-7.05,-6.75,-100.0,-100.0
2025-11-25,PE,25884.8,24800.0,21.0,0.1,0.0748704966832828,18.9,18.3,1.8300363950031837,0.8407612891266291,-17.069963604996815,-16.469963604996817,-90.3172677513059,-89.99980112020118
2025-11-25,PE,25884.8,25750.0,21.0,0.1,0.0748704966832828,159.05,161.0,83.93639826524567,6.2066532853377,-75.11360173475434,-77.06360173475433,-47.226407881014985,-47.86559113959896
2025-11-25,PE,25884.8,24950.0,21.0,0.1,0.0748704966832828,25.4,25.45,3.7565924902022227,1.1937716503808806,-21.643407509797775,-21.693407509797776,-85.21026578660542,-85.23932223889106
2025-11-25,PE,25884.8,24850.0,21.0,0.1,0.0748704966832828,20.7,20.7,1.6903113120301196,0.5595058388739421,-19.00968868796988,-19.00968868796988,-91.8342448694197,-91.8342448694197
2025-11-25,CE,25884.8,27500.0,21.0,0.1,0.0748704966832828,6.65,4.85,0.8549434174815611,0.4982089308884495,-5.7950565825184395,-3.9950565825184388,-87.14370800779608,-82.37230067048328
2025-11-25,PE,25884.8,25400.0,21.0,0.1,0.0748704966832828,71.9,73.45,23.509760823648953,3.1410134534175493,-48.39023917635105,-49.94023917635105,-67.30214071815168,-67.99215680919136
2025-11-25,CE,25884.8,26400.0,21.0,0.1,0.0748704966832828,99.25,93.0,107.24646530464207,7.1659057601123,7.996465304642072,14.246465304642072,8.056891994601584,15.318779897464593
2025-11-25,CE,25884.8,26500.0,21.0,0.1,0.0748704966832828,76.25,72.5,88.89163042848057,6.461150050138211,12.641630428480568,16.391630428480568,16.57918744718763,22.609145418593886
2025-11-25,PE,25884.8,26100.0,21.0,0.1,0.0748704966832828,305.55,307.6,222.08943889757,10.268815468635891,-83.46056110243,-85.51056110243002,-27.314862085560463,-27.799272139931734
2025-11-25,PE,25884.8,25100.0,21.0,0.1,0.0748704966832828,36.95,36.9,7.99131101380094,1.8456828222814496,-28.958688986199064,-28.90868898619906,-78.37263595723697,-78.3433305859053
2025-11-25,PE,25884.8,26300.0,21.0,0.1,0.0748704966832828,422.05,425.0,334.533160904253,12.167201870688276,-87.516839095747,-90.46683909574699,-20.73613057593816,-21.28631508135223
2025-11-25,CE,25884.8,27450.0,21.0,0.1,0.0748704966832828,6.65,5.55,1.6703278022123214,0.717900728477835,-4.9796721977876786,-3.8796721977876785,-74.88228868853652,-69.90400356374195
2025-11-25,CE,25884.8,27750.0,21.0,0.1,0.0748704966832828,3.9,3.9,0.31291874392126606,0.31291874392126606,-3.5870812560787337,-3.5870812560787337,-91.97644246355728,-91.97644246355728
2025-11-25,CE,25884.8,26950.0,21.0,0.1,0.0748704966832828,20.65,17.05,14.407351812110665,2.3638551912698653,-6.242648187889333,-2.6426481878893355,-30.230741829972562,-15.499402861521027
2025-11-25,CE,25884.8,27800.0,21.0,0.1,0.0748704966832828,3.1,3.1,0.49160538587094854,0.32288149959891643,-2.6083946141290517,-2.6083946141290517,-84.14176174609844,-84.14176174609844
2025-11-25,CE,25884.8,25500.0,21.0,0.1,0.0748704966832828,593.2,590.0,606.3017296076522,15.195929319367368,13.101729607652146,16.30172960765219,2.208653001964286,2.763005018246134
2025-11-25,PE,25884.8,25650.0,21.0,0.1,0.0748704966832828,125.95,125.95,61.49104917495834,5.178492151245251,-64.45895082504165,-64.45895082504165,-51.1782062922125,-51.1782062922125
2025-11-25,CE,25884.8,27050.0,21.0,0.1,0.0748704966832828,15.9,15.95,14.027561629227403,2.596697948560681,-1.8724383707725973,-1.9224383707725963,-11.776341954544638,-12.052905145909696
2025-11-25,CE,25884.8,25850.0,21.0,0.1,0.0748704966832828,351.45,345.2,357.81785199648607,12.680437041471395,6.367851996486081,12.617851996486081,1.8118799250209365,3.6552294311952727
2025-11-26,PE,26205.3,24800.0,20.0,0.1,0.0813368686805446,12.8,13.85,0.6205213366612237,0.4037747685121302,-12.179478663338777,-13.229478663338776,-95.1521770573342,-95.51970154035217
2025-11-26,PE,26205.3,24900.0,20.0,0.1,0.0813368686805446,14.15,14.0,0.0949772174696724,0.07189910009866723,-14.055022782530328,-13.905022782530327,-99.32878291540868,-99.32159130378805
2025-11-26,PE,26205.3,26250.0,20.0,0.1,0.0813368686805446,225.55,220.5,166.3340938837261,9.24183585170287,-59.21590611627391,-54.1659061162739,-26.254004041797348,-24.565036787425807
2025-11-26,CE,26205.3,26250.0,20.0,0.1,0.0813368686805446,284.6,290.0,325.07028256108435,12.89425323662156,40.47028256108433,35.070282561084355,14.220057119144178,12.093200883132535
2025-11-26,CE,26205.3,26600.0,20.0,0.1,0.0813368686805446,123.2,126.75,161.91756459806922,9.330053885558595,38.71756459806922,35.16756459806922,31.426594641289945,27.745613095123645
2025-11-26,CE,26205.3,25750.0,20.0,0.1,0.0813368686805446,613.1,613.1,704.3122589550287,16.817195792614438,91.21225895502869,91.21225895502869,14.877223773451098,14.877223773451098
2025-11-26,PE,26205.3,26950.0,20.0,0.1,0.0813368686805446,690.4,690.4,592.060894565272,15.983856526033728,-98.33910543472803,-98.33910543472803,-14.24378699807764,-14.24378699807764
2025-11-26,CE,26205.3,26350.0,20.0,0.1,0.0813368686805446,229.25,240.0,266.1645557217383,11.805428165789401,36.91455572173828,26.16455572173828,16.102314382437637,10.90189821739095
2025-11-26,PE,26205.3,27550.0,20.0,0.1,0.0813368686805446,1230.95,1224.45,1130.4743773848718,18.4240979483222,-100.47562261512826,-93.97562261512826,-8.162445478299546,-7.674925281973804
2025-11-26,CE,26205.3,25100.0,20.0,0.1,0.0813368686805446,1213.7,1210.95,1303.4919164944315,19.68916645543413,89.79191649443146,92.54191649443146,7.3981969592511705,7.6420922824585205
2025-11-26,CE,26205.3,27600.0,20.0,0.1,0.0813368686805446,5.2,5.7,5.201607697174938,1.463846559801048,0.0016076971749381386,-0.49839230282506186,0.03091725336419497,-8.743724610965998
2025-11-26,CE,26205.3,25900.0,20.0,0.1,0.0813368686805446,521.35,523.15,593.9513557622674,16.106614637286434,72.60135576226742,70.80135576226746,13.925646065458409,13.53366257522077
2025-11-26,CE,26205.3,27950.0,20.0,0.1,0.0813368686805446,4.5,4.65,1.0921581176392925,0.615107763215764,-3.4078418823607075,-3.557841882360708,-75.72981960801573,-76.51272865291844
2025-11-26,PE,26205.3,26400.0,20.0,0.1,0.0813368686805446,293.45,285.0,235.9254763515207,10.797670934872682,-57.52452364847929,-49.0745236484793,-19.60283647929095,-17.21913110472958
2025-11-26,CE,26205.3,27300.0,20.0,0.1,0.0813368686805446,13.0,13.35,18.425266429531955,2.865267057454832,5.4252664295319555,5.075266429531956,41.732818688707354,38.01697700023937
2025-11-26,CE,26205.3,25200.0,20.0,0.1,0.0813368686805446,1118.35,1115.8,1219.0771622035465,19.263012323635895,100.72716220354664,103.2771622035466,9.006765520950207,9.25588476461253
2025-11-26,CE,26205.3,26550.0,20.0,0.1,0.0813368686805446,141.9,146.4,186.9892251089113,10.000930255824056,45.08922510891131,40.58922510891131,31.77535243756963,27.72488053887384
2025-11-26,CE,26205.3,26750.0,20.0,0.1,0.0813368686805446,80.6,80.95,110.34428912265996,7.73528174574579,29.744289122659964,29.394289122659956,36.90358451942924,36.31166043565158
2025-11-26,PE,26205.3,24000.0,20.0,0.1,0.0813368686805446,6.9,6.65,0.0,0.0,-6.9,-6.65,-100.0,-100.0
2025-11-26,CE,26205.3,26200.0,20.0,0.1,0.0813368686805446,316.5,323.0,364.3262494833354,13.445106144259094,47.8262494833354,41.3262494833354,15.110979299632039,12.794504484004769
2025-11-26,PE,26205.3,27500.0,20.0,0.1,0.0813368686805446,1189.5,1189.5,1064.314314583437,18.53687779584118,-125.18568541656305,-125.18568541656305,-10.524227441493322,-10.524227441493322
2025-11-26,PE,26205.3,27700.0,20.0,0.1,0.0813368686805446,1380.0,1385.65,1274.107261122196,18.90167947192514,-105.89273887780405,-111.54273887780414,-7.673386875203192,-8.049849448114902
2025-11-26,PE,26205.3,25000.0,20.0,0.1,0.0813368686805446,17.4,17.7,1.8402097000179012,0.918345593542146,-15.559790299982097,-15.859790299982098,-89.42408218380517,-89.60333502814744
2025-11-26,CE,26205.3,26800.0,20.0,0.1,0.0813368686805446,69.2,71.9,94.66401223195749,7.134050951420191,25.464012231957483,22.76401223195748,36.79770553751081,31.66065678992695
2025-11-26,PE,26205.3,26800.0,20.0,0.1,0.0813368686805446,572.6,572.6,479.4674976649829,14.87909932494554,-93.13250233501714,-93.13250233501714,-16.264844976426325,-16.264844976426325
2025-11-26,CE,26205.3,27750.0,20.0,0.1,0.0813368686805446,4.5,4.5,2.179285327698708,0.8281411089110957,-2.320714672301292,-2.320714672301292,-51.57143716225093,-51.57143716225093
2025-11-26,PE,26205.3,25300.0,20.0,0.1,0.0813368686805446,29.65,28.85,4.2434906771238845,1.071873919314698,-25.406509322876115,-24.606509322876118,-85.68805842454003,-85.29119349350474
2025-11-26,CE,26205.3,26850.0,20.0,0.1,0.0813368686805446,58.5,59.95,86.19175952065035,6.6639671060834145,27.69175952065035,26.241759520650348,47.33634106094077,43.772743153712
2025-11-26,CE,26205.3,27450.0,20.0,0.1,0.0813368686805446,8.25,8.6,13.78034461724973,2.5178086099635926,5.53034461724973,5.18034461724973,67.03448020908763,60.23656531685732
2025-11-26,CE,26205.3,24950.0,20.0,0.1,0.0813368686805446,1360.4,1357.6,1479.9444617024667,18.945680132951203,119.5444617024666,122.34446170246679,8.787449404768202,9.011819512556482
2025-11-26,PE,26205.3,27200.0,20.0,0.1,0.0813368686805446,906.05,903.3,801.2036017781852,17.21227835212681,-104.84639822181475,-102.09639822181475,-11.571811513913664,-11.302601375159389
2025-11-26,PE,26205.3,26200.0,20.0,0.1,0.0813368686805446,204.0,195.25,151.36380499080622,8.360566632146817,-52.636195009193784,-43.886195009193784,-25.802056377055777,-22.47692446053459
2025-11-26,CE,26205.3,25000.0,20.0,0.1,0.0813368686805446,1312.15,1309.45,1412.5773675612547,19.26454862933565,100.42736756125464,103.12736756125469,7.653649930362735,7.875624694433135
2025-11-26,PE,26205.3,26750.0,20.0,0.1,0.0813368686805446,512.8,512.8,439.7193427612387,14.266885773555073,-73.08065723876126,-73.08065723876126,-14.251298213486988,-14.251298213486988
2025-11-26,PE,26205.3,24400.0,20.0,0.1,0.0813368686805446,11.75,11.75,0.13615602416526024,0.1361560241652602,-11.61384397583474,-11.61384397583474,-98.84122532625311,-98.84122532625311
2025-11-26,PE,26205.3,25400.0,20.0,0.1,0.0813368686805446,36.1,34.85,10.319939685605506,1.8074887423666948,-25.780060314394497,-24.530060314394497,-71.41290945815649,-70.38754753054374
2025-11-26,CE,26205.3,23950.0,20.0,0.1,0.0813368686805446,2367.45,2377.9,2436.733189864839,19.078387761837547,69.28318986483919,58.833189864838914,2.926490099678523,2.474165854949279
2025-11-26,PE,26205.3,27450.0,20.0,0.1,0.0813368686805446,1149.7,1146.25,1035.3163151715523,18.052795097920065,-114.38368482844771,-110.93368482844767,-9.9490027684133,-9.677965961042327
2025-11-26,PE,26205.3,26000.0,20.0,0.1,0.0813368686805446,135.85,132.0,81.05966355288116,6.44095843265142,-54.79033644711883,-50.94033644711884,-40.33149536041136,-38.59116397509003
2025-11-26,CE,26205.3,27400.0,20.0,0.1,0.0813368686805446,10.0,10.0,13.285629550639047,2.2181148884432145,3.2856295506390474,3.2856295506390474,32.856295506390474,32.856295506390474
2025-11-26,CE,26205.3,27000.0,20.0,0.1,0.0813368686805446,35.8,37.0,51.172032141142644,4.916893993730697,15.372032141142647,14.172032141142644,42.938637265761585,38.30278957065579
2025-11-26,PE,26205.3,27800.0,20.0,0.1,0.0813368686805446,1560.0,1560.0,1347.202877664322,18.481612084696327,-212.79712233567807,-212.79712233567807,-13.64084117536398,-13.64084117536398
2025-11-26,PE,26205.3,26900.0,20.0,0.1,0.0813368686805446,651.05,651.05,562.6470441315751,15.447246406867484,-88.4029558684249,-88.4029558684249,-13.578520216331297,-13.578520216331297
2025-11-26,CE,26205.3,26950.0,20.0,0.1,0.0813368686805446,42.9,43.05,71.8670716810132,5.675598856165292,28.967071681013202,28.817071681013203,67.52231161075338,66.93861017656958
2025-11-26,CE,26205.3,26050.0,20.0,0.1,0.0813368686805446,409.05,415.9,459.9027286504151,15.041021980729441,50.85272865041509,44.00272865041512,12.431910194454245,10.580122301133715
2025-11-26,CE,26205.3,24000.0,20.0,0.1,0.0813368686805446,2317.9,2328.35,2390.8090467434617,19.210316189336837,72.90904674346166,62.45904674346184,3.1454785255387057,2.682545439622988
2025-11-26,PE,26205.3,26550.0,20.0,0.1,0.0813368686805446,383.4,383.85,348.9826048229704,13.363245024911809,-34.41739517702956,-34.86739517702961,-8.976889717535098,-9.083599108253122
2025-11-26,PE,26205.3,24700.0,20.0,0.1,0.0813368686805446,11.55,11.75,0.07852525090809595,0.07852525090809595,-11.471474749091906,-11.671474749091905,-99.32012769776541,-99.33169999227152
2025-11-26,PE,26205.3,27100.0,20.0,0.1,0.0813368686805446,830.65,830.65,729.8417050218371,17.309315009553895,-100.80829497816285,-100.80829497816285,-12.136073554224144,-12.136073554224144
2025-11-26,CE,26205.3,27150.0,20.0,0.1,0.0813368686805446,21.25,21.35,30.79109725361588,3.9646629052614757,9.541097253615881,9.44109725361588,44.8992811934865,44.22059603567156
2025-11-26,CE,26205.3,26650.0,20.0,0.1,0.0813368686805446,108.1,111.5,129.5034840533739,8.406650166452007,21.403484053373916,18.00348405337391,19.799707727450432,16.14662246939364
